id_acidente;codloga;logradouroA;codlogb;logradouroB;alt_num;referencia;data;cod_acid;tipo_acidente;dp;numero_BO;sentido;pista;automovel;moto;onibus;caminhao;bicicleta;moto_taxi;onibus_fretado;onibus_urbano;microonibus;van;vuc;caminhonete;carreta;jipe;outros;sem_informacao;carroca;princ_a;paiA;princ_b;paiB;cod_distrito;distrito;vit_ferida;vit_morta
D041300550;2235;ARMANDO DE ARRUDA PEREIRA, AV ENG;8041;GODOFREDO BRAGA, RUA;0;;08/04/2013 07:00;4;AT;97;997; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2235;ARMANDO DE ARRUDA PEREIRA, AV ENG;8041;GODOFREDO BRAGA, RUA;37;JABAQUARA;3;0
D041300281;12165;LUIS ANTONIO, AV BRIG;6651;ESTADOS UNIDOS, RUA;0;;08/04/2013 07:10;2;CO;78;2779; ; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10629;ESTENIO ALBUQUERQUE LIMA, AV MAL;12165;LUIS ANTONIO, AV BRIG;53;MOEMA;1;0
D041302216;12165;LUIS ANTONIO, AV BRIG;6651;ESTADOS UNIDOS, RUA;0;;08/04/2013 07:10;2;CO;14;3370; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10629;ESTENIO ALBUQUERQUE LIMA, AV MAL;12165;LUIS ANTONIO, AV BRIG;53;MOEMA;0;1
D041301280;578;ALCOOK, RUA CAP;;;0;NADA CONSTA ;08/04/2013 07:10;2;CO;73;3580;C; ;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;578;ALCOOK, RUA CAP;;;94;VILA MEDEIROS;1;0
D041300592;6897;FARIA LIMA, AV BRIG;6819;EUSEBIO MATOSO, AV;0;;08/04/2013 07:25;2;QM;14;3335; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6897;FARIA LIMA, AV BRIG;16919;REBOUCAS, AV;63;PINHEIROS;1;0
D041301411;34122;MELO FREIRE, RUA;;;10;;08/04/2013 07:30;2;QM;30;1092;C; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34122;MELO FREIRE, RUA;;;27;CURSINO;1;0
D041301234;75398;TOMAS RABELO E SILVA, AV;;;300;;08/04/2013 07:30;2;CO;45;830; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75398;TOMAS RABELO E SILVA, AV;;;0;NULL;1;0
D041300910;13014;MARGINAL DO RIO PINHEIROS, AV;;;1000;;08/04/2013 07:42;4;AT;89;2849; ; ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13014;MARGINAL DO RIO PINHEIROS, AV;;;40;JAGUARE;1;0
D041300481;13915;MIGUEL ESTEFANO, AV;;;2533;;08/04/2013 07:43;2;CO;83;848; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13915;MIGUEL ESTEFANO, AV;;;27;CURSINO;1;0
D041301349;18724;TARUMA, AV;;;34;;08/04/2013 07:45;4;AT;10;3873; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18724;TARUMA, AV;;;41;JARAGUA;1;0
D041301672;29819;ANTONIO RAMOS, RUA;;;147;;08/04/2013 08:10;4;AT;92;2208; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29819;ANTONIO RAMOS, RUA;;;53;MOEMA;1;0
D041300939;16726;QUEIROZ FILHO, AV;;;984;;08/04/2013 08:20;2;CO;91;1857; ; ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16726;QUEIROZ FILHO, AV;;;14;CAMBUCI;1;0
D041302149;43404;VILANOVA ARTIGAS, AV ARQ;;;730;;08/04/2013 08:40;4;AT;69;3519;C; ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43404;VILANOVA ARTIGAS, AV ARQ;;;56;PARELHEIROS;1;0
D041301281;6224;EDU CHAVES, AV;;;587;;08/04/2013 08:54;4;AT;73;3585;B; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6224;EDU CHAVES, AV;;;38;JACANA;1;0
D041301051;19884;VOLUNTARIOS DA PATRIA, RUA;;;3000;;08/04/2013 09:00;2;CO;13;3761;B; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19884;VOLUNTARIOS DA PATRIA, RUA;;;8;BELEM;1;0
D041302099;98931;ALEXANDRE DAVIDENKO, RUA;;;0;PROXIMO  - DOS TEXTEI;08/04/2013 09:12;2;CO;54;1969;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98931;ALEXANDRE DAVIDENKO, RUA;;;25;CIDADE TIRADENT;1;0
D041301707;34276;EMERICO RICHTER, AV;;;200;;08/04/2013 09:15;2;CT;98;1578; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34276;EMERICO RICHTER, AV;;;29;FREGUESIA DO O;1;0
D041300909;7180;FLAVIO AMERICO MAURANO, RUA DR;;;966;;08/04/2013 09:30;2;SI;89;2847; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7180;FLAVIO AMERICO MAURANO, RUA DR;;;55;MORUMBI;1;0
D041300659;18582;TAGIPURU, RUA;;;0;NADA CONSTA ;08/04/2013 09:30;2;QM;23;1955; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18582;TAGIPURU, RUA;;;19;CAPAO REDONDO;1;0
D041301839;13881;MIGUEL, AV S;;;2959;;08/04/2013 09:58;2;CO;24;1813; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13881;MIGUEL, AV S;;;65;PONTE RASA;1;0
D041301951;3994;CAMPANELLA, AV;;;566;;08/04/2013 10:00;2;CO;64;2902; ; ;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3994;CAMPANELLA, AV;;;36;ITAQUERA;1;0
D041300518;6238;NACOES UNIDAS, AV DAS;65100;JOEL CARLOS BORGES, RUA;0;;08/04/2013 10:00;2;CO;96;1589; ; ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6238;NACOES UNIDAS, AV DAS;65100;JOEL CARLOS BORGES, RUA;34;ITAIM BIBI;1;0
D041300565;4781;CERRO CORA, RUA;;;1645;;08/04/2013 10:26;2;CO;7;2229; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4781;CERRO CORA, RUA;;;48;LAPA;1;0
D041300412;36098;AFFONSO D'ESCRAGNOLLE TAUNAY, AV;;;508;;08/04/2013 10:30;2;CO;35;3082; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36098;AFFONSO D'ESCRAGNOLLE TAUNAY, AV;;;24;CIDADE LIDER;1;0
