id_acidente;id_vitima;id_veiculo;sexo;idade;tipo_vitima;classificacao;tipo_veiculo;estado_alcoolizacao;escolaridade;data_obito
D061301284;1;1;M;29;CD;F;MO;BR;5;          
D061301284;1;1;M;29;CD;F;MO;BR;5;          
D061301285;1;1;F;4;PD;F;MO;BR;8;          
D061301285;1;1;F;4;PD;F;MO;BR;8;          
D061301286;1;1;M;30;CD;F;MO;BR;5;          
D061301286;1;1;M;30;CD;F;MO;BR;5;          
D061301287;1;1;M;5;PS;F;AU;BR;2;          
D061301287;2;1;F;27;PS;F;AU;BR;3;          
D061301287;1;1;M;5;PS;F;AU;BR;2;          
D061301287;2;1;F;27;PS;F;AU;BR;3;          
D061301288;1;1;M;37;PD;F;AU;BR;5;          
D061301288;1;1;M;37;PD;F;AU;BR;5;          
D061301289;1;1;F;27;CD;F;MO;BR;7;          
D061301289;2;1;F;26;PS;F;MO;BR;6;          
D061301289;1;1;F;27;CD;F;MO;BR;7;          
D061301289;2;1;F;26;PS;F;MO;BR;6;          
D061301290;1;2;M;32;CD;F;AU;BR;6;          
D061301290;1;2;M;32;CD;F;AU;BR;6;          
D061301291;1;1;M;44;CD;F;MO;BR;5;          
D061301291;1;1;M;44;CD;F;MO;BR;5;          
D061301292;1;1;M;15;PS;F;MO;BR;2;          
D061301292;1;1;M;15;PS;F;MO;BR;2;          
D061301293;1;1;F;17;PD;F;SI;BR;4;          
D061301293;1;1;F;17;PD;F;SI;BR;4;          
D061301294;1;1;M;30;CD;F;MO;BR;5;          
D061301294;1;1;M;30;CD;F;MO;BR;5;          
D061301295;1;1;M;28;PD;F;AU;BR;5;          
D061301295;1;1;M;28;PD;F;AU;BR;5;          
D061301296;1;1;M;27;CD;F;AU;BR;5;          
D061301296;1;1;M;27;CD;F;AU;BR;5;          
D061301297;1;1;M;29;CD;F;MO;BR;3;          
D061301297;1;1;M;29;CD;F;MO;BR;3;          
D061301298;1;1;F;31;PS;F;AU;BR;5;          
D061301298;1;1;F;31;PS;F;AU;BR;5;          
D061301299;1;1;F;13;PD;F;CM;BR;8;          
D061301299;1;1;F;13;PD;F;CM;BR;8;          
D061301300;1;1;M;28;CD;F;MO;BR;5;          
D061301300;1;1;M;28;CD;F;MO;BR;5;          
D061301301;1;1;M;22;CD;F;MO;BR;5;          
D061301301;1;1;M;22;CD;F;MO;BR;5;          
D061301302;1;1;M;73;PD;F;AU;BR;8;          
D061301302;1;1;M;73;PD;F;AU;BR;8;          
D061301303;1;1;F;24;PD;F;AU;BR;5;          
D061301303;1;1;F;24;PD;F;AU;BR;5;          
D061301304;1;1;M;27;CD;F;MO;BR;5;          
D061301304;1;1;M;27;CD;F;MO;BR;5;          
D061301305;1;1;M;54;CD;F;AU;BR;5;          
D061301305;1;1;M;54;CD;F;AU;BR;5;          
D061301306;1;1;M;28;CD;F;MO;BR;7;          
D061301306;1;1;M;28;CD;F;MO;BR;7;          
D061301307;1;1;M;62;PS;F;AU;BR;3;          
D061301307;1;1;M;62;PS;F;AU;BR;3;          
D061301308;1;1;M;42;CD;F;MO;BR;8;          
D061301308;1;1;M;42;CD;F;MO;BR;8;          
D061301309;1;1;M;30;CD;F;MO;BR;5;          
D061301309;1;1;M;30;CD;F;MO;BR;5;          
D061301310;1;1;M;41;PD;F;ON;BR;5;          
D061301310;1;1;M;41;PD;F;ON;BR;5;          
D061301311;1;1;M;46;CD;F;MO;BR;3;          
D061301311;1;1;M;46;CD;F;MO;BR;3;          
D061301312;1;1;F;21;PD;F;MO;BR;5;          
D061301312;1;1;F;21;PD;F;MO;BR;5;          
D061301313;1;1;F;47;CD;F;AU;BR;8;          
D061301313;1;1;F;47;CD;F;AU;BR;8;          
D061301314;1;1;M;31;CD;F;MO;BR;5;          
D061301314;1;1;M;31;CD;F;MO;BR;5;          
D061301315;1;1;M;39;CD;F;MO;BR;5;          
D061301315;1;1;M;39;CD;F;MO;BR;5;          
D061301316;1;1;F;38;PD;F;AU;BR;6;          
D061301316;1;1;F;38;PD;F;AU;BR;6;          
D061301317;1;1;M;57;CD;F;MO;BR;5;          
D061301317;1;1;M;57;CD;F;MO;BR;5;          
D061301318;1;1;F;17;PD;F;MO;BR;3;          
D061301318;1;1;F;17;PD;F;MO;BR;3;          
D061301319;1;1;M;27;CD;F;MO;BR;3;          
D061301319;1;1;M;27;CD;F;MO;BR;3;          
D061301320;1;1;F;26;PD;F;AU;BR;5;          
D061301320;1;1;F;26;PD;F;AU;BR;5;          
D061301321;1;2;F;51;PS;F;AU;BR;5;          
D061301321;1;2;F;51;PS;F;AU;BR;5;          
D061301322;1;1;F;27;PD;F;CM;BR;5;          
D061301322;1;1;F;27;PD;F;CM;BR;5;          
D061301323;1;2;M;53;CD;F;AU;BR;3;          
D061301323;1;2;M;53;CD;F;AU;BR;3;          
D061301324;1;1;F;75;PD;F;MO;BR;3;          
D061301324;1;1;F;75;PD;F;MO;BR;3;          
D061301325;1;1;F;62;PD;F;ON;BR;3;          
D061301325;1;1;F;62;PD;F;ON;BR;3;          
D061301326;1;2;M;24;CD;F;MO;BR;4;          
D061301326;1;2;M;24;CD;F;MO;BR;4;          
D061301327;1;2;F;70;PS;F;AU;BR;3;          
D061301327;1;2;F;70;PS;F;AU;BR;3;          
D061301328;1;1;F;59;PS;F;ON;BR;3;          
D061301328;1;1;F;59;PS;F;ON;BR;3;          
D061301329;1;2;M;39;CD;F;AU;BR;5;          
D061301329;1;2;M;39;CD;F;AU;BR;5;          
D061301330;1;1;M;43;CD;F;MO;BR;6;          
D061301330;1;1;M;43;CD;F;MO;BR;6;          
D061301331;1;1;M;53;CD;F;AU;BR;5;          
D061301331;1;1;M;53;CD;F;AU;BR;5;          
D061301332;1;2;M;47;CD;F;MO;BR;3;          
D061301332;1;2;M;47;CD;F;MO;BR;3;          
D061301333;1;2;M;20;CD;F;MO;BR;5;          
D061301333;1;2;M;20;CD;F;MO;BR;5;          
D061301334;1;1;M;25;CD;F;MO;BR;5;          
D061301334;1;1;M;25;CD;F;MO;BR;5;          
D061301335;1;2;M;47;CD;F;MO;BR;5;          
D061301335;1;2;M;47;CD;F;MO;BR;5;          
D061301336;1;2;M;19;CD;F;MO;BR;5;          
D061301336;1;2;M;19;CD;F;MO;BR;5;          
D061301337;1;2;X;SI;CD;F;MO;BR;8;          
D061301337;1;2;X;SI;CD;F;MO;BR;8;          
D061301338;1;1;F;59;PD;F;MO;BR;8;          
D061301338;1;1;F;59;PD;F;MO;BR;8;          
D061301339;1;2;M;21;CD;F;MO;BR;8;          
D061301339;1;2;M;21;CD;F;MO;BR;8;          
D061301340;1;1;F;30;PS;F;AU;BR;5;          
D061301340;2;2;F;26;CD;F;AU;BR;3;          
D061301340;1;1;F;30;PS;F;AU;BR;5;          
D061301340;2;2;F;26;CD;F;AU;BR;3;          
D061301341;1;1;M;34;CD;F;AU;BR;8;          
D061301341;1;1;M;34;CD;F;AU;BR;8;          
D061301342;1;1;F;24;PS;F;AU;BR;3;          
D061301342;2;1;M;0;PS;F;AU;BR;4;          
D061301342;1;1;F;24;PS;F;AU;BR;3;          
D061301342;2;1;M;0;PS;F;AU;BR;4;          
D061301343;1;2;M;37;CD;F;MO;BR;3;          
D061301343;1;2;M;37;CD;F;MO;BR;3;          
D061301344;1;2;M;23;CD;F;MO;BR;3;          
D061301344;1;2;M;23;CD;F;MO;BR;3;          
D061301345;1;2;M;23;CD;F;MO;BR;5;          
D061301345;1;2;M;23;CD;F;MO;BR;5;          
D061301346;1;1;M;17;PS;F;MO;BR;4;          
D061301346;1;1;M;17;PS;F;MO;BR;4;          
D061301347;1;1;M;32;CD;F;MO;BR;6;          
D061301347;1;1;M;32;CD;F;MO;BR;6;          
D061301348;1;1;M;33;CD;F;MO;BR;3;          
D061301348;2;1;F;18;PD;F;MO;BR;8;          
D061301348;1;1;M;33;CD;F;MO;BR;3;          
D061301348;2;1;F;18;PD;F;MO;BR;8;          
D061301349;1;1;F;59;PD;F;CA;BR;8;          
D061301349;1;1;F;59;PD;F;CA;BR;8;          
D061301350;1;1;F;57;PS;F;ON;BR;3;          
D061301350;2;1;F;79;PS;F;ON;BR;3;          
D061301350;3;2;M;53;CD;F;AU;BR;7;          
D061301350;1;1;F;57;PS;F;ON;BR;3;          
D061301350;2;1;F;79;PS;F;ON;BR;3;          
D061301350;3;2;M;53;CD;F;AU;BR;7;          
D061301351;1;2;M;19;CD;F;MO;BR;5;          
D061301351;1;2;M;19;CD;F;MO;BR;5;          
D061301352;1;1;F;52;PS;F;ON;BR;5;          
D061301352;1;1;F;52;PS;F;ON;BR;5;          
D061301353;1;1;M;SI;CD;F;MO;BR;8;          
D061301353;1;1;M;SI;CD;F;MO;BR;8;          
D061301354;1;1;F;47;PD;F;CM;BR;1;          
D061301354;2;1;F;5;PD;F;CM;BR;8;          
D061301354;3;1;F;3;PD;F;CM;BR;8;          
D061301354;1;1;F;47;PD;F;CM;BR;1;          
D061301354;2;1;F;5;PD;F;CM;BR;8;          
D061301354;3;1;F;3;PD;F;CM;BR;8;          
D061301355;1;1;M;SI;PD;F;SI;BR;8;          
D061301355;1;1;M;SI;PD;F;SI;BR;8;          
D061301356;1;1;M;45;CD;F;MO;BR;3;          
D061301356;1;1;M;45;CD;F;MO;BR;3;          
D061301357;1;1;M;47;CD;F;MO;BR;7;          
D061301357;1;1;M;47;CD;F;MO;BR;7;          
D061301358;1;1;M;52;CD;F;MO;BR;3;          
D061301358;1;1;M;52;CD;F;MO;BR;3;          
D061301359;1;1;M;26;CD;F;MO;BR;5;          
D061301359;1;1;M;26;CD;F;MO;BR;5;          
D061301360;1;2;M;38;CD;F;BI;BR;3;          
D061301360;1;2;M;38;CD;F;BI;BR;3;          
D061301361;1;1;M;19;CD;F;MO;BR;6;          
D061301361;1;1;M;19;CD;F;MO;BR;6;          
D061301362;1;1;M;59;CD;F;MO;BR;3;          
D061301362;1;1;M;59;CD;F;MO;BR;3;          
D061301363;1;3;F;78;PS;F;AU;BR;2;          
D061301363;2;3;M;69;PS;F;AU;BR;2;          
D061301363;1;3;F;78;PS;F;AU;BR;2;          
D061301363;2;3;M;69;PS;F;AU;BR;2;          
D061301364;1;1;F;47;PS;F;AU;BR;8;          
D061301364;1;1;F;47;PS;F;AU;BR;8;          
D061301365;1;2;M;36;CD;F;MO;BR;5;          
D061301365;1;2;M;36;CD;F;MO;BR;5;          
D061301366;1;1;M;31;CD;F;MO;BR;3;          
D061301366;1;1;M;31;CD;F;MO;BR;3;          
D061301367;1;1;M;35;CD;F;MO;BR;5;          
D061301367;1;1;M;35;CD;F;MO;BR;5;          
D061301368;1;1;F;41;PD;F;AU;BR;3;          
D061301368;1;1;F;41;PD;F;AU;BR;3;          
D061301369;1;1;M;21;CD;F;MO;BR;3;          
D061301369;1;1;M;21;CD;F;MO;BR;3;          
D061301370;1;1;M;SI;PD;F;OU;BR;8;          
D061301370;1;1;M;SI;PD;F;OU;BR;8;          
D061301371;1;2;M;19;CD;F;MO;BR;5;          
D061301371;2;2;F;38;PS;F;MO;BR;3;          
D061301371;1;2;M;19;CD;F;MO;BR;5;          
D061301371;2;2;F;38;PS;F;MO;BR;3;          
D061301372;1;1;F;8;PD;F;AU;BR;3;          
D061301372;1;1;F;8;PD;F;AU;BR;3;          
D061301373;1;1;F;42;CD;F;AU;BR;5;          
D061301373;1;1;F;42;CD;F;AU;BR;5;          
D061301374;1;1;M;77;PD;F;MO;BR;3;          
D061301374;1;1;M;77;PD;F;MO;BR;3;          
D061301375;1;1;F;36;CD;F;MO;BR;7;          
D061301375;1;1;F;36;CD;F;MO;BR;7;          
D061301376;1;1;M;41;CD;F;MO;BR;5;          
D061301376;1;1;M;41;CD;F;MO;BR;5;          
D061301377;1;1;M;25;CD;F;MO;BR;5;          
D061301377;1;1;M;25;CD;F;MO;BR;5;          
D061301378;1;1;M;31;CD;F;MO;BR;5;          
D061301378;1;1;M;31;CD;F;MO;BR;5;          
D061301379;1;1;F;45;CD;F;AU;BR;6;          
D061301379;1;1;F;45;CD;F;AU;BR;6;          
D061301380;1;1;F;56;PS;F;ON;BR;3;          
D061301380;1;1;F;56;PS;F;ON;BR;3;          
D061301381;1;1;M;34;CD;F;MO;BR;7;          
D061301381;1;1;M;34;CD;F;MO;BR;7;          
D061301382;1;1;M;38;CD;F;MO;BR;5;          
D061301382;1;1;M;38;CD;F;MO;BR;5;          
D061301383;1;1;M;57;PD;F;ON;BR;3;          
D061301383;1;1;M;57;PD;F;ON;BR;3;          
D061301384;1;1;M;61;CD;F;CA;BR;8;          
D061301384;2;1;M;SI;PS;F;CA;BR;6;          
D061301384;1;1;M;61;CD;F;CA;BR;8;          
D061301384;2;1;M;SI;PS;F;CA;BR;6;          
D061301385;1;1;M;36;CD;F;MO;BR;6;          
D061301385;1;1;M;36;CD;F;MO;BR;6;          
D061301386;1;1;M;66;PD;F;AU;BR;2;          
D061301386;1;1;M;66;PD;F;AU;BR;2;          
D061301387;1;1;M;53;PD;F;CM;BR;3;          
D061301387;1;1;M;53;PD;F;CM;BR;3;          
D061301388;1;1;M;30;PD;F;MO;BR;7;          
D061301388;1;1;M;30;PD;F;MO;BR;7;          
D061301389;1;1;M;23;CD;F;MO;BR;5;          
D061301389;1;1;M;23;CD;F;MO;BR;5;          
D061301390;1;1;M;31;CD;F;MO;BR;3;          
D061301390;1;1;M;31;CD;F;MO;BR;3;          
D061301391;1;1;M;20;CD;F;AU;BR;3;          
D061301391;1;1;M;20;CD;F;AU;BR;3;          
D061301392;1;1;M;36;CD;F;MO;BR;5;          
D061301392;1;1;M;36;CD;F;MO;BR;5;          
D061301393;1;2;M;27;CD;F;MO;BR;3;          
D061301393;1;2;M;27;CD;F;MO;BR;3;          
D061301394;1;2;F;44;CD;F;AU;BR;7;          
D061301394;2;2;F;13;PS;F;AU;BR;2;          
D061301394;1;2;F;44;CD;F;AU;BR;7;          
D061301394;2;2;F;13;PS;F;AU;BR;2;          
D061301395;1;2;M;62;CD;F;MO;BR;7;          
D061301395;1;2;M;62;CD;F;MO;BR;7;          
D061301396;1;1;F;38;PD;F;AU;BR;2;          
D061301396;1;1;F;38;PD;F;AU;BR;2;          
D061301397;1;1;M;40;CD;F;MO;AA;5;          
D061301397;1;1;M;40;CD;F;MO;AA;5;          
D061301398;1;1;F;12;PD;F;AU;BR;2;          
D061301398;1;1;F;12;PD;F;AU;BR;2;          
D061301399;1;1;M;23;CD;F;AU;BR;5;          
D061301399;2;1;M;23;PS;F;AU;BR;5;          
D061301399;3;1;M;21;PS;F;AU;BR;5;          
D061301399;1;1;M;23;CD;F;AU;BR;5;          
D061301399;2;1;M;23;PS;F;AU;BR;5;          
D061301399;3;1;M;21;PS;F;AU;BR;5;          
D061301400;1;2;F;56;PS;F;ON;BR;8;          
D061301400;1;2;F;56;PS;F;ON;BR;8;          
D061301401;1;2;M;31;CD;F;MO;BR;3;          
D061301401;1;2;M;31;CD;F;MO;BR;3;          
D061301402;1;1;F;32;PS;F;AU;BR;8;          
D061301402;1;1;F;32;PS;F;AU;BR;8;          
D061301403;1;2;M;36;CD;F;MO;BR;2;          
D061301403;2;2;F;SI;PS;F;MO;BR;8;          
D061301403;1;2;M;36;CD;F;MO;BR;2;          
D061301403;2;2;F;SI;PS;F;MO;BR;8;          
D061301404;1;1;M;38;CD;F;MO;BR;5;          
D061301404;1;1;M;38;CD;F;MO;BR;5;          
D061301405;1;1;F;38;PS;F;ON;BR;8;          
D061301405;1;1;F;38;PS;F;ON;BR;8;          
D061301406;1;2;F;31;CD;F;MO;BR;7;          
D061301406;1;2;F;31;CD;F;MO;BR;7;          
D061301407;1;1;F;55;CD;F;AU;BR;5;          
D061301407;1;1;F;55;CD;F;AU;BR;5;          
D061301408;1;1;M;51;PD;F;AU;BR;8;          
D061301408;1;1;M;51;PD;F;AU;BR;8;          
D061301409;1;2;F;37;CD;F;MO;BR;5;          
D061301409;1;2;F;37;CD;F;MO;BR;5;          
D061301410;1;1;M;40;CD;F;MO;BR;3;          
D061301410;1;1;M;40;CD;F;MO;BR;3;          
D061301411;1;1;M;15;PD;F;AU;BR;4;          
D061301411;1;1;M;15;PD;F;AU;BR;4;          
D061301412;1;2;M;28;CD;F;MO;BR;5;          
D061301412;1;2;M;28;CD;F;MO;BR;5;          
D061301413;1;1;M;47;CD;F;AU;AA;5;          
D061301413;1;1;M;47;CD;F;AU;AA;5;          
D061301414;1;1;M;12;PD;F;AU;BR;2;          
D061301414;1;1;M;12;PD;F;AU;BR;2;          
D061301415;1;1;F;18;PS;F;MO;BR;3;          
D061301415;1;1;F;18;PS;F;MO;BR;3;          
D061301416;1;2;F;29;CD;F;AU;BR;6;          
D061301416;1;2;F;29;CD;F;AU;BR;6;          
D061301417;1;1;F;49;PS;F;ON;BR;3;          
D061301417;1;1;F;49;PS;F;ON;BR;3;          
D061301418;1;2;F;41;CD;F;AU;BR;7;          
D061301418;1;2;F;41;CD;F;AU;BR;7;          
D061301419;1;1;M;23;CD;F;MO;BR;3;          
D061301419;2;1;F;20;PS;F;MO;BR;3;          
D061301419;1;1;M;23;CD;F;MO;BR;3;          
D061301419;2;1;F;20;PS;F;MO;BR;3;          
D061301420;1;1;F;77;PD;F;AU;BR;8;          
D061301420;1;1;F;77;PD;F;AU;BR;8;          
D061301421;1;1;F;85;PD;F;AU;BR;2;          
D061301421;1;1;F;85;PD;F;AU;BR;2;          
D061301422;1;1;M;31;PD;F;ON;BR;3;          
D061301422;1;1;M;31;PD;F;ON;BR;3;          
D061301423;1;1;F;64;PS;F;AU;BR;5;          
D061301423;1;1;F;64;PS;F;AU;BR;5;          
D061301424;1;1;F;33;CD;F;AU;BR;8;          
D061301424;1;1;F;33;CD;F;AU;BR;8;          
D061301425;1;1;M;31;CD;F;MO;BR;5;          
D061301425;1;1;M;31;CD;F;MO;BR;5;          
D061301426;1;1;M;21;CD;F;CM;BR;3;          
D061301426;1;1;M;21;CD;F;CM;BR;3;          
D061301427;1;1;M;21;CD;F;MO;BR;3;          
D061301427;1;1;M;21;CD;F;MO;BR;3;          
D061301428;1;2;M;28;CD;F;MO;BR;5;          
D061301428;1;2;M;28;CD;F;MO;BR;5;          
D061301429;1;2;M;26;CD;F;MO;BR;5;          
D061301429;1;2;M;26;CD;F;MO;BR;5;          
D061301430;1;2;M;31;CD;F;MO;BR;5;          
D061301430;1;2;M;31;CD;F;MO;BR;5;          
D061301431;1;2;M;31;CD;F;MO;BR;5;          
D061301431;1;2;M;31;CD;F;MO;BR;5;          
D061301432;1;2;M;45;CD;F;MO;BR;7;          
D061301432;1;2;M;45;CD;F;MO;BR;7;          
D061301433;1;2;M;22;CD;F;MO;BR;5;          
D061301433;1;2;M;22;CD;F;MO;BR;5;          
D061301434;1;2;M;25;CD;F;MO;BR;3;          
D061301434;2;2;M;19;PS;F;MO;BR;3;          
D061301434;1;2;M;25;CD;F;MO;BR;3;          
D061301434;2;2;M;19;PS;F;MO;BR;3;          
D061301435;1;2;M;28;CD;F;MO;BR;3;          
D061301435;1;2;M;28;CD;F;MO;BR;3;          
D061301436;1;1;M;31;CD;F;MO;BR;5;          
D061301436;1;1;M;31;CD;F;MO;BR;5;          
D061301437;1;1;M;28;CD;F;MO;BR;5;          
D061301437;2;1;F;37;PD;F;MO;BR;3;          
D061301437;1;1;M;28;CD;F;MO;BR;5;          
D061301437;2;1;F;37;PD;F;MO;BR;3;          
D061301438;1;2;M;28;CD;F;MO;BR;2;          
D061301438;1;2;M;28;CD;F;MO;BR;2;          
D061301439;1;1;M;19;CD;F;MO;BR;3;          
D061301439;1;1;M;19;CD;F;MO;BR;3;          
D061301440;1;1;F;9;PS;F;AU;BR;2;          
D061301440;1;1;F;9;PS;F;AU;BR;2;          
D061301441;1;1;F;24;PD;F;AU;BR;3;          
D061301441;1;1;F;24;PD;F;AU;BR;3;          
D061301442;1;1;M;21;CD;F;MO;BR;3;          
D061301442;1;1;M;21;CD;F;MO;BR;3;          
D061301443;1;2;F;40;CD;F;AU;BR;7;          
D061301443;2;2;F;9;PS;F;AU;BR;8;          
D061301443;3;2;M;12;PS;F;AU;BR;8;          
D061301443;1;2;F;40;CD;F;AU;BR;7;          
D061301443;2;2;F;9;PS;F;AU;BR;8;          
D061301443;3;2;M;12;PS;F;AU;BR;8;          
D061301444;1;1;M;31;CD;F;MO;BR;8;          
D061301444;2;1;F;25;PS;F;MO;BR;5;          
D061301444;1;1;M;31;CD;F;MO;BR;8;          
D061301444;2;1;F;25;PS;F;MO;BR;5;          
D061301445;1;3;M;31;CD;F;MO;BR;5;          
D061301445;1;3;M;31;CD;F;MO;BR;5;          
D061301446;1;1;M;34;CD;F;MO;BR;5;          
D061301446;2;2;M;20;PS;F;OU;BR;5;          
D061301446;1;1;M;34;CD;F;MO;BR;5;          
D061301446;2;2;M;20;PS;F;OU;BR;5;          
D061301447;1;1;F;15;PD;F;AU;BR;3;          
D061301447;1;1;F;15;PD;F;AU;BR;3;          
D061301448;1;1;F;21;CD;F;AU;BR;5;          
D061301448;1;1;F;21;CD;F;AU;BR;5;          
D061301449;1;1;M;39;PS;F;ON;BR;3;          
D061301449;1;1;M;39;PS;F;ON;BR;3;          
D061301450;1;1;M;SI;PD;F;AU;BR;8;          
D061301450;1;1;M;SI;PD;F;AU;BR;8;          
D061301451;1;1;F;32;PS;F;CM;BR;8;          
D061301451;1;1;F;32;PS;F;CM;BR;8;          
D061301452;1;1;M;27;CD;F;MO;BR;5;          
D061301452;1;1;M;27;CD;F;MO;BR;5;          
D061301453;1;2;M;39;CD;F;CM;BR;5;          
D061301453;2;2;M;SI;PS;F;CM;BR;8;          
D061301453;1;2;M;39;CD;F;CM;BR;5;          
D061301453;2;2;M;SI;PS;F;CM;BR;8;          
D061301454;1;1;M;37;CD;F;MO;BR;3;          
D061301454;1;1;M;37;CD;F;MO;BR;3;          
D061301455;1;1;M;30;CD;F;MO;BR;2;          
D061301455;1;1;M;30;CD;F;MO;BR;2;          
D061301456;1;1;M;22;CD;F;MO;BR;5;          
D061301456;1;1;M;22;CD;F;MO;BR;5;          
D061301457;1;1;M;50;CD;F;AU;BR;8;          
D061301457;2;1;M;35;PS;F;AU;BR;7;          
D061301457;3;1;F;50;PS;F;AU;BR;8;          
D061301457;4;1;F;48;PS;F;AU;BR;7;          
D061301457;1;1;M;50;CD;F;AU;BR;8;          
D061301457;2;1;M;35;PS;F;AU;BR;7;          
D061301457;3;1;F;50;PS;F;AU;BR;8;          
D061301457;4;1;F;48;PS;F;AU;BR;7;          
D061301458;1;1;F;29;PD;F;MO;BR;5;          
D061301458;1;1;F;29;PD;F;MO;BR;5;          
D061301459;1;1;M;31;CD;F;MO;BR;5;          
D061301459;2;1;F;32;PS;F;MO;BR;3;          
D061301459;1;1;M;31;CD;F;MO;BR;5;          
D061301459;2;1;F;32;PS;F;MO;BR;3;          
D061301460;1;1;M;40;CD;F;MO;BR;5;          
D061301460;2;1;F;43;PS;F;MO;BR;7;          
D061301460;1;1;M;40;CD;F;MO;BR;5;          
D061301460;2;1;F;43;PS;F;MO;BR;7;          
D061301461;1;1;F;19;CD;F;MO;BR;3;          
D061301461;1;1;F;19;CD;F;MO;BR;3;          
D061301462;1;1;M;26;CD;F;MO;BR;5;          
D061301462;2;1;F;20;PS;F;MO;BR;5;          
D061301462;1;1;M;26;CD;F;MO;BR;5;          
D061301462;2;1;F;20;PS;F;MO;BR;5;          
D061301463;1;1;M;42;CD;F;MO;BR;3;          
D061301463;1;1;M;42;CD;F;MO;BR;3;          
D061301464;1;1;M;35;CD;F;MO;BR;5;          
D061301464;1;1;M;35;CD;F;MO;BR;5;          
D061301465;1;2;F;35;PS;F;ON;BR;8;          
D061301465;2;2;F;20;PS;F;ON;BR;8;          
D061301465;3;2;F;25;PS;F;ON;BR;8;          
D061301465;4;2;M;1;PS;F;ON;BR;8;          
D061301465;1;2;F;35;PS;F;ON;BR;8;          
D061301465;2;2;F;20;PS;F;ON;BR;8;          
D061301465;3;2;F;25;PS;F;ON;BR;8;          
D061301465;4;2;M;1;PS;F;ON;BR;8;          
D061301466;1;1;F;27;CD;F;AU;BR;8;          
D061301466;2;2;M;44;CD;F;AU;BR;8;          
D061301466;1;1;F;27;CD;F;AU;BR;8;          
D061301466;2;2;M;44;CD;F;AU;BR;8;          
D061301467;1;1;M;39;CD;F;MO;BR;8;          
D061301467;1;1;M;39;CD;F;MO;BR;8;          
D061301468;1;1;M;30;CD;F;MO;BR;3;          
D061301468;1;1;M;30;CD;F;MO;BR;3;          
D061301469;1;1;F;25;CD;F;MO;BR;5;          
D061301469;1;1;F;25;CD;F;MO;BR;5;          
D061301470;1;1;F;42;CD;F;MO;BR;5;          
D061301470;1;1;F;42;CD;F;MO;BR;5;          
D061301471;1;2;M;26;CD;F;MO;BR;3;          
D061301471;1;2;M;26;CD;F;MO;BR;3;          
D061301472;1;1;M;21;CD;F;MO;BR;8;          
D061301472;2;1;F;24;PS;F;MO;BR;8;          
D061301472;3;1;F;33;PD;F;MO;BR;8;          
D061301472;1;1;M;21;CD;F;MO;BR;8;          
D061301472;2;1;F;24;PS;F;MO;BR;8;          
D061301472;3;1;F;33;PD;F;MO;BR;8;          
D061301473;1;1;M;29;CD;F;MO;BR;3;          
D061301473;1;1;M;29;CD;F;MO;BR;3;          
D061301474;1;1;F;27;CD;F;MO;BR;5;          
D061301474;1;1;F;27;CD;F;MO;BR;5;          
D061301475;1;1;M;42;CD;F;MO;BR;3;          
D061301475;1;1;M;42;CD;F;MO;BR;3;          
D061301476;1;1;F;26;CD;F;MO;BR;5;          
D061301476;1;1;F;26;CD;F;MO;BR;5;          
D061301477;1;1;M;24;CD;F;MO;BR;5;          
D061301477;1;1;M;24;CD;F;MO;BR;5;          
D061301478;1;1;M;19;CD;F;MO;BR;5;          
D061301478;1;1;M;19;CD;F;MO;BR;5;          
D061301479;1;1;M;29;CD;F;MO;BR;5;          
D061301479;1;1;M;29;CD;F;MO;BR;5;          
D061301480;1;1;M;21;CD;F;MO;BR;5;          
D061301480;1;1;M;21;CD;F;MO;BR;5;          
D061301481;1;1;F;SI;PD;F;CM;BR;8;          
D061301481;1;1;F;SI;PD;F;CM;BR;8;          
D061301482;1;2;M;45;CD;F;MO;BR;5;          
D061301482;1;2;M;45;CD;F;MO;BR;5;          
D061301483;1;1;F;28;PD;F;MO;BR;5;          
D061301483;1;1;F;28;PD;F;MO;BR;5;          
D061301484;1;1;F;52;PD;F;AU;BR;8;          
D061301484;1;1;F;52;PD;F;AU;BR;8;          
D061301485;1;1;M;27;CD;F;CM;BR;3;          
D061301485;2;2;M;27;CD;F;AU;BR;5;          
D061301485;3;2;F;32;PS;F;AU;BR;5;          
D061301485;1;1;M;27;CD;F;CM;BR;3;          
D061301485;2;2;M;27;CD;F;AU;BR;5;          
D061301485;3;2;F;32;PS;F;AU;BR;5;          
D061301486;1;1;M;20;CD;F;MO;BR;5;          
D061301486;1;1;M;20;CD;F;MO;BR;5;          
D061301487;1;1;F;19;PS;F;AU;BR;3;          
D061301487;1;1;F;19;PS;F;AU;BR;3;          
D061301488;1;1;M;19;CD;F;MO;BR;3;          
D061301488;1;1;M;19;CD;F;MO;BR;3;          
D061301489;1;1;F;65;PD;F;MO;BR;3;          
D061301489;1;1;F;65;PD;F;MO;BR;3;          
D061301490;1;1;M;30;CD;F;MO;BR;3;          
D061301490;1;1;M;30;CD;F;MO;BR;3;          
D061301491;1;1;M;23;CD;F;MO;BR;3;          
D061301491;1;1;M;23;CD;F;MO;BR;3;          
D061301492;1;1;M;68;CD;F;AU;BR;5;          
D061301492;1;1;M;68;CD;F;AU;BR;5;          
D061301493;1;1;M;20;CD;F;AU;BR;2;          
D061301493;2;1;F;22;PS;F;AU;BR;5;          
