Groups, Gene1, Gene2, Sigmma_diag, C, gamma, errors
braca1_x_braca2, 301, 2416, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 2229, 2403, 0.1, 63.095734448, 0.01, 0.240909090909
braca2_x_not_braca2, 1928, 792, 0.1, 1000.0, 1.0, 0.3
braca1_x_braca2, 3112, 344, 0.1, 3.98107170553, 0.1, 0.282666666667
braca1_x_not_braca1, 1169, 758, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2121, 2630, 0.1, 1000.0, 0.1, 0.192727272727
braca1_x_braca2, 1877, 1576, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1333, 2936, 0.1, 3.98107170553, 10.0, 0.301818181818
braca2_x_not_braca2, 2408, 3099, 0.1, 3.98107170553, 100.0, 0.339090909091
braca1_x_braca2, 827, 2728, 0.1, 3.98107170553, 1.0, 0.32
braca1_x_not_braca1, 1716, 167, 0.1, 63.095734448, 100.0, 0.338181818182
braca2_x_not_braca2, 2752, 2962, 0.1, 3.98107170553, 1.0, 0.269090909091
braca1_x_braca2, 947, 2624, 0.1, 63.095734448, 1.0, 0.321333333333
braca1_x_not_braca1, 456, 1718, 0.1, 63.095734448, 0.01, 0.245454545455
braca2_x_not_braca2, 576, 2464, 0.1, 3.98107170553, 0.1, 0.26
braca1_x_braca2, 2379, 2459, 0.1, 1000.0, 1.0, 0.482666666667
braca1_x_not_braca1, 2568, 139, 0.1, 3.98107170553, 10.0, 0.24
braca2_x_not_braca2, 3119, 2923, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2871, 1510, 0.1, 63.095734448, 0.01, 0.177333333333
braca1_x_not_braca1, 1426, 1581, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2354, 1439, 0.1, 3.98107170553, 1.0, 0.275454545455
braca1_x_braca2, 411, 643, 0.1, 0.001, 0.1, 0.466666666667
braca1_x_not_braca1, 3068, 745, 0.1, 3.98107170553, 0.1, 0.183636363636
braca2_x_not_braca2, 1206, 961, 0.1, 3.98107170553, 100.0, 0.308181818182
braca1_x_braca2, 2018, 1794, 0.1, 3.98107170553, 100.0, 0.452
braca1_x_not_braca1, 2258, 2917, 0.1, 1000.0, 0.01, 0.156363636364
braca2_x_not_braca2, 752, 1465, 0.1, 63.095734448, 0.1, 0.159090909091
braca1_x_braca2, 3163, 986, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1154, 170, 0.1, 3.98107170553, 1.0, 0.206363636364
braca2_x_not_braca2, 1452, 27, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1166, 1057, 0.1, 3.98107170553, 0.1, 0.354666666667
braca1_x_not_braca1, 584, 3203, 0.1, 63.095734448, 1.0, 0.185454545455
braca2_x_not_braca2, 3166, 2139, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2836, 637, 0.1, 3.98107170553, 100.0, 0.425333333333
braca1_x_not_braca1, 2179, 2119, 0.1, 3.98107170553, 0.1, 0.220909090909
braca2_x_not_braca2, 1378, 3218, 0.1, 63.095734448, 1.0, 0.2
braca1_x_braca2, 1338, 1324, 0.1, 63.095734448, 0.01, 0.141333333333
braca1_x_not_braca1, 1709, 2239, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2298, 355, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1792, 826, 0.1, 3.98107170553, 1.0, 0.202666666667
braca1_x_not_braca1, 3202, 328, 0.1, 63.095734448, 0.01, 0.182727272727
braca2_x_not_braca2, 394, 2047, 0.1, 3.98107170553, 1.0, 0.170909090909
braca1_x_braca2, 624, 1930, 0.1, 63.095734448, 0.1, 0.304
braca1_x_not_braca1, 421, 1292, 0.1, 3.98107170553, 100.0, 0.316363636364
braca2_x_not_braca2, 700, 2023, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2528, 495, 0.1, 3.98107170553, 10.0, 0.312
braca1_x_not_braca1, 2954, 2741, 0.1, 3.98107170553, 0.1, 0.139090909091
braca2_x_not_braca2, 438, 2158, 0.1, 3.98107170553, 0.1, 0.161818181818
braca1_x_braca2, 3137, 2040, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 546, 2464, 0.1, 3.98107170553, 0.1, 0.223636363636
braca2_x_not_braca2, 947, 860, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2466, 25, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1198, 2335, 0.1, 1000.0, 0.1, 0.284545454545
braca2_x_not_braca2, 3015, 2603, 0.1, 63.095734448, 1.0, 0.365454545455
braca1_x_braca2, 2091, 2724, 0.1, 3.98107170553, 10.0, 0.416
braca1_x_not_braca1, 2677, 1578, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1705, 2839, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3025, 2024, 0.1, 3.98107170553, 1.0, 0.22
braca1_x_not_braca1, 1436, 2514, 0.1, 63.095734448, 1.0, 0.378181818182
braca2_x_not_braca2, 1201, 2492, 0.1, 3.98107170553, 10.0, 0.379090909091
braca1_x_braca2, 2649, 1403, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 1275, 2447, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2670, 2628, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 192, 2091, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1446, 2917, 0.1, 3.98107170553, 10.0, 0.199090909091
braca2_x_not_braca2, 1140, 2020, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 236, 2054, 0.1, 3.98107170553, 10.0, 0.308
braca1_x_not_braca1, 2332, 2645, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1805, 946, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2886, 2427, 0.1, 3.98107170553, 0.1, 0.196
braca1_x_not_braca1, 456, 2857, 0.1, 63.095734448, 0.01, 0.226363636364
braca2_x_not_braca2, 2786, 2506, 0.1, 3.98107170553, 10.0, 0.354545454545
braca1_x_braca2, 1419, 1378, 0.1, 63.095734448, 0.1, 0.304
braca1_x_not_braca1, 344, 2749, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1957, 2583, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1829, 1951, 0.1, 63.095734448, 1.0, 0.341333333333
braca1_x_not_braca1, 924, 494, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 523, 3070, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1639, 487, 0.1, 3.98107170553, 1.0, 0.052
braca1_x_not_braca1, 1061, 2729, 0.1, 3.98107170553, 0.1, 0.218181818182
braca2_x_not_braca2, 937, 855, 0.1, 3.98107170553, 10.0, 0.401818181818
braca1_x_braca2, 1792, 43, 0.1, 63.095734448, 0.1, 0.289333333333
braca1_x_not_braca1, 2585, 3015, 0.1, 63.095734448, 0.1, 0.273636363636
braca2_x_not_braca2, 3157, 906, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1256, 2116, 0.1, 1000.0, 0.01, 0.297333333333
braca1_x_not_braca1, 918, 2093, 0.1, 3.98107170553, 0.1, 0.178181818182
braca2_x_not_braca2, 1991, 1336, 0.1, 3.98107170553, 100.0, 0.341818181818
braca1_x_braca2, 87, 1959, 0.1, 3.98107170553, 0.1, 0.209333333333
braca1_x_not_braca1, 2564, 2600, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2263, 2069, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 896, 2107, 0.1, 63.095734448, 0.01, 0.253333333333
braca1_x_not_braca1, 1516, 2393, 0.1, 63.095734448, 1.0, 0.239090909091
braca2_x_not_braca2, 1250, 2770, 0.1, 3.98107170553, 100.0, 0.344545454545
braca1_x_braca2, 762, 2042, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2335, 1493, 0.1, 3.98107170553, 100.0, 0.303636363636
braca2_x_not_braca2, 1062, 1958, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2404, 1571, 0.1, 3.98107170553, 0.1, 0.310666666667
braca1_x_not_braca1, 2731, 2356, 0.1, 63.095734448, 0.1, 0.200909090909
braca2_x_not_braca2, 995, 1142, 0.1, 1000.0, 0.01, 0.201818181818
braca1_x_braca2, 1912, 659, 0.1, 1000.0, 0.01, 0.22
braca1_x_not_braca1, 776, 3129, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3082, 1966, 0.1, 1000.0, 0.1, 0.37
braca1_x_braca2, 1308, 2760, 0.1, 3.98107170553, 0.1, 0.165333333333
braca1_x_not_braca1, 204, 509, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2464, 2165, 0.1, 3.98107170553, 100.0, 0.319090909091
braca1_x_braca2, 2264, 742, 0.1, 1000.0, 0.01, 0.273333333333
braca1_x_not_braca1, 1621, 2690, 0.1, 3.98107170553, 10.0, 0.251818181818
braca2_x_not_braca2, 2681, 1678, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 36, 2431, 0.1, 3.98107170553, 1.0, 0.273333333333
braca1_x_not_braca1, 819, 1201, 0.1, 3.98107170553, 100.0, 0.356363636364
braca2_x_not_braca2, 2948, 187, 0.1, 63.095734448, 0.01, 0.215454545455
braca1_x_braca2, 1646, 2144, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 254, 307, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 255, 848, 0.1, 3.98107170553, 0.1, 0.221818181818
braca1_x_braca2, 641, 85, 0.1, 3.98107170553, 10.0, 0.334666666667
braca1_x_not_braca1, 514, 2297, 0.1, 1000.0, 0.1, 0.269090909091
braca2_x_not_braca2, 1981, 1796, 0.1, 63.095734448, 0.1, 0.161818181818
braca1_x_braca2, 1511, 1627, 0.1, 63.095734448, 0.1, 0.186666666667
braca1_x_not_braca1, 945, 1988, 0.1, 3.98107170553, 0.1, 0.202727272727
braca2_x_not_braca2, 801, 1494, 0.1, 1000.0, 0.01, 0.295454545455
braca1_x_braca2, 311, 431, 0.1, 3.98107170553, 10.0, 0.349333333333
braca1_x_not_braca1, 1708, 2459, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1744, 341, 0.1, 3.98107170553, 10.0, 0.32
braca1_x_braca2, 3031, 236, 0.1, 63.095734448, 0.01, 0.382666666667
braca1_x_not_braca1, 1910, 767, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 927, 1474, 0.1, 3.98107170553, 100.0, 0.318181818182
braca1_x_braca2, 1351, 527, 0.1, 63.095734448, 0.1, 0.22
braca1_x_not_braca1, 1748, 2000, 0.1, 3.98107170553, 1.0, 0.207272727273
braca2_x_not_braca2, 1537, 1176, 0.1, 63.095734448, 1.0, 0.309090909091
braca1_x_braca2, 1220, 3046, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 200, 2998, 0.1, 3.98107170553, 0.1, 0.151818181818
braca2_x_not_braca2, 141, 1538, 0.1, 3.98107170553, 1.0, 0.250909090909
braca1_x_braca2, 1140, 368, 0.1, 1000.0, 0.01, 0.241333333333
braca1_x_not_braca1, 2081, 1670, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2504, 3005, 0.1, 3.98107170553, 0.1, 0.190909090909
braca1_x_braca2, 188, 16, 0.1, 3.98107170553, 1.0, 0.232
braca1_x_not_braca1, 2758, 299, 0.1, 3.98107170553, 10.0, 0.330909090909
braca2_x_not_braca2, 995, 1681, 0.1, 3.98107170553, 100.0, 0.328181818182
braca1_x_braca2, 2248, 1800, 0.1, 1000.0, 0.01, 0.273333333333
braca1_x_not_braca1, 2014, 2679, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1731, 2150, 0.1, 63.095734448, 10.0, 0.334545454545
braca1_x_braca2, 2090, 234, 0.1, 63.095734448, 1.0, 0.249333333333
braca1_x_not_braca1, 2052, 2245, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 691, 1634, 0.1, 3.98107170553, 100.0, 0.349090909091
braca1_x_braca2, 2144, 1394, 0.1, 1000.0, 1.0, 0.404
braca1_x_not_braca1, 33, 2531, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 698, 211, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 360, 770, 0.1, 63.095734448, 1.0, 0.354666666667
braca1_x_not_braca1, 1160, 2220, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2630, 252, 0.1, 1000.0, 0.01, 0.170909090909
braca1_x_braca2, 2092, 173, 0.1, 3.98107170553, 100.0, 0.436
braca1_x_not_braca1, 1290, 837, 0.1, 1000.0, 0.01, 0.276363636364
braca2_x_not_braca2, 1990, 2096, 0.1, 63.095734448, 0.1, 0.210909090909
braca1_x_braca2, 2556, 1369, 0.1, 3.98107170553, 1.0, 0.297333333333
braca1_x_not_braca1, 126, 1707, 0.1, 1000.0, 0.01, 0.225454545455
braca2_x_not_braca2, 1554, 3024, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 778, 1836, 0.1, 63.095734448, 0.01, 0.298666666667
braca1_x_not_braca1, 3171, 2792, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1404, 2870, 0.1, 63.095734448, 10.0, 0.334545454545
braca1_x_braca2, 53, 2162, 0.1, 63.095734448, 0.1, 0.198666666667
braca1_x_not_braca1, 1976, 988, 0.1, 3.98107170553, 0.1, 0.238181818182
braca2_x_not_braca2, 1541, 1246, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2104, 2515, 0.1, 3.98107170553, 1.0, 0.232
braca1_x_not_braca1, 2680, 2784, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2624, 97, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3094, 741, 0.1, 3.98107170553, 1.0, 0.184
braca1_x_not_braca1, 2407, 2418, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1480, 2882, 0.1, 63.095734448, 0.01, 0.318181818182
braca1_x_braca2, 319, 139, 0.1, 63.095734448, 0.1, 0.178666666667
braca1_x_not_braca1, 184, 1888, 0.1, 3.98107170553, 1.0, 0.132727272727
braca2_x_not_braca2, 2159, 7, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1942, 16, 0.1, 3.98107170553, 0.1, 0.250666666667
braca1_x_not_braca1, 2837, 2108, 0.1, 63.095734448, 1.0, 0.247272727273
braca2_x_not_braca2, 447, 1162, 0.1, 3.98107170553, 0.1, 0.258181818182
braca1_x_braca2, 2814, 3006, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 763, 1641, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2906, 1341, 0.1, 3.98107170553, 10.0, 0.229090909091
braca1_x_braca2, 1060, 411, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 188, 866, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3041, 945, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2890, 1742, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 290, 1400, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1577, 1653, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 441, 2012, 0.1, 3.98107170553, 0.1, 0.333333333333
braca1_x_not_braca1, 2761, 1398, 0.1, 1000.0, 1.0, 0.363636363636
braca2_x_not_braca2, 991, 1654, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2325, 1302, 0.1, 3.98107170553, 1.0, 0.236
braca1_x_not_braca1, 287, 2807, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1559, 732, 0.1, 1000.0, 10.0, 0.416363636364
braca1_x_braca2, 3108, 967, 0.1, 3.98107170553, 10.0, 0.42
braca1_x_not_braca1, 276, 2328, 0.1, 1000.0, 10.0, 0.363636363636
braca2_x_not_braca2, 2346, 1008, 0.1, 3.98107170553, 1.0, 0.256363636364
braca1_x_braca2, 1303, 1255, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 648, 1113, 0.1, 3.98107170553, 100.0, 0.320909090909
braca2_x_not_braca2, 2262, 329, 0.1, 3.98107170553, 0.1, 0.23
braca1_x_braca2, 3105, 3060, 0.1, 3.98107170553, 0.01, 0.186666666667
braca1_x_not_braca1, 1500, 1355, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3134, 2601, 0.1, 63.095734448, 10.0, 0.507272727273
braca1_x_braca2, 3087, 2781, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 2724, 499, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 866, 2715, 0.1, 3.98107170553, 1.0, 0.230909090909
braca1_x_braca2, 2636, 1787, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2793, 776, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1334, 1236, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2265, 2653, 0.1, 3.98107170553, 10.0, 0.366666666667
braca1_x_not_braca1, 422, 2105, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 629, 1308, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2193, 2040, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 188, 192, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1464, 1736, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2356, 1372, 0.1, 63.095734448, 0.1, 0.266666666667
braca1_x_not_braca1, 2666, 865, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2656, 3191, 0.1, 1000.0, 1.0, 0.392727272727
braca1_x_braca2, 3170, 920, 0.1, 1000.0, 0.1, 0.350666666667
braca1_x_not_braca1, 2185, 1477, 0.1, 3.98107170553, 100.0, 0.315454545455
braca2_x_not_braca2, 2034, 1432, 0.1, 3.98107170553, 100.0, 0.322727272727
braca1_x_braca2, 2856, 1571, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 798, 1691, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 890, 3117, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1000, 2469, 0.1, 3.98107170553, 0.1, 0.28
braca1_x_not_braca1, 1546, 2499, 0.1, 63.095734448, 0.1, 0.242727272727
braca2_x_not_braca2, 211, 2587, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 753, 54, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 1445, 1217, 0.1, 3.98107170553, 0.1, 0.0981818181818
braca2_x_not_braca2, 3185, 465, 0.1, 1000.0, 0.1, 0.23
braca1_x_braca2, 124, 1883, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2523, 3153, 0.1, 3.98107170553, 10.0, 0.188181818182
braca2_x_not_braca2, 3168, 1475, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 937, 1609, 0.1, 3.98107170553, 10.0, 0.370666666667
braca1_x_not_braca1, 1001, 2070, 0.1, 3.98107170553, 0.1, 0.147272727273
braca2_x_not_braca2, 811, 3186, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 974, 2281, 0.1, 1000.0, 1.0, 0.317333333333
braca1_x_not_braca1, 2735, 3101, 0.1, 1000.0, 0.1, 0.330909090909
braca2_x_not_braca2, 691, 1933, 0.1, 3.98107170553, 1.0, 0.250909090909
braca1_x_braca2, 2201, 1316, 0.1, 3.98107170553, 10.0, 0.317333333333
braca1_x_not_braca1, 2191, 2976, 0.1, 3.98107170553, 100.0, 0.322727272727
braca2_x_not_braca2, 733, 2912, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2263, 2981, 0.1, 3.98107170553, 1.0, 0.302666666667
braca1_x_not_braca1, 2986, 2497, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 302, 2401, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 747, 1473, 0.1, 3.98107170553, 10.0, 0.273333333333
braca1_x_not_braca1, 1696, 529, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3184, 120, 0.1, 3.98107170553, 1.0, 0.232727272727
braca1_x_braca2, 2819, 1271, 0.1, 3.98107170553, 100.0, 0.426666666667
braca1_x_not_braca1, 3202, 91, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2426, 1786, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1428, 2771, 0.1, 3.98107170553, 1.0, 0.328
braca1_x_not_braca1, 1138, 938, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1454, 1438, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2709, 2299, 0.1, 63.095734448, 0.1, 0.198666666667
braca1_x_not_braca1, 446, 858, 0.1, 1000.0, 0.01, 0.221818181818
braca2_x_not_braca2, 2993, 2444, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2742, 579, 0.1, 3.98107170553, 100.0, 0.464
braca1_x_not_braca1, 2212, 2704, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 856, 3093, 0.1, 1000.0, 0.1, 0.252727272727
braca1_x_braca2, 707, 2919, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 2660, 255, 0.1, 3.98107170553, 0.1, 0.235454545455
braca2_x_not_braca2, 2100, 287, 0.1, 3.98107170553, 1.0, 0.265454545455
braca1_x_braca2, 747, 99, 0.1, 3.98107170553, 10.0, 0.334666666667
braca1_x_not_braca1, 450, 160, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 352, 189, 0.1, 3.98107170553, 10.0, 0.347272727273
braca1_x_braca2, 18, 1304, 0.1, 3.98107170553, 1.0, 0.202666666667
braca1_x_not_braca1, 464, 774, 0.1, 63.095734448, 1.0, 0.229090909091
braca2_x_not_braca2, 1613, 98, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3101, 3158, 0.1, 3.98107170553, 10.0, 0.284
braca1_x_not_braca1, 1034, 1378, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1085, 2529, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2962, 1468, 0.1, 3.98107170553, 100.0, 0.392
braca1_x_not_braca1, 72, 1590, 0.1, 3.98107170553, 10.0, 0.334545454545
braca2_x_not_braca2, 1666, 2169, 0.1, 3.98107170553, 0.1, 0.259090909091
braca1_x_braca2, 148, 867, 0.1, 3.98107170553, 1.0, 0.345333333333
braca1_x_not_braca1, 2164, 2061, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2228, 1767, 0.1, 3.98107170553, 100.0, 0.334545454545
braca1_x_braca2, 1585, 1905, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 1948, 2993, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1734, 704, 0.1, 63.095734448, 0.1, 0.235454545455
braca1_x_braca2, 1400, 141, 0.1, 3.98107170553, 100.0, 0.452
braca1_x_not_braca1, 2535, 1364, 0.1, 3.98107170553, 1.0, 0.237272727273
braca2_x_not_braca2, 3203, 2350, 0.1, 63.095734448, 1.0, 0.275454545455
braca1_x_braca2, 2104, 2260, 0.1, 3.98107170553, 0.1, 0.316
braca1_x_not_braca1, 2133, 1066, 0.1, 3.98107170553, 1.0, 0.15
braca2_x_not_braca2, 2528, 838, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1614, 994, 0.1, 3.98107170553, 100.0, 0.445333333333
braca1_x_not_braca1, 2548, 1505, 0.1, 3.98107170553, 1.0, 0.178181818182
braca2_x_not_braca2, 414, 453, 0.1, 63.095734448, 1.0, 0.233636363636
braca1_x_braca2, 1190, 431, 0.1, 3.98107170553, 10.0, 0.397333333333
braca1_x_not_braca1, 2347, 3221, 0.1, 3.98107170553, 1.0, 0.288181818182
braca2_x_not_braca2, 1144, 266, 0.1, 63.095734448, 1.0, 0.313636363636
braca1_x_braca2, 2383, 1591, 0.1, 3.98107170553, 1.0, 0.318666666667
braca1_x_not_braca1, 2998, 1148, 0.1, 3.98107170553, 1.0, 0.271818181818
braca2_x_not_braca2, 692, 2485, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2159, 2219, 0.1, 3.98107170553, 1.0, 0.254666666667
braca1_x_not_braca1, 131, 985, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2765, 3073, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2137, 2333, 0.1, 3.98107170553, 100.0, 0.429333333333
braca1_x_not_braca1, 1519, 622, 0.1, 3.98107170553, 1.0, 0.29
braca2_x_not_braca2, 396, 1311, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1877, 1328, 0.1, 3.98107170553, 1.0, 0.209333333333
braca1_x_not_braca1, 2577, 973, 0.1, 63.095734448, 0.1, 0.327272727273
braca2_x_not_braca2, 2103, 433, 0.1, 3.98107170553, 10.0, 0.229090909091
braca1_x_braca2, 659, 2276, 0.1, 3.98107170553, 0.1, 0.265333333333
braca1_x_not_braca1, 1176, 237, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1370, 1332, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 512, 1599, 0.1, 3.98107170553, 0.1, 0.292
braca1_x_not_braca1, 2182, 661, 0.1, 63.095734448, 1.0, 0.339090909091
braca2_x_not_braca2, 1470, 2658, 0.1, 63.095734448, 0.01, 0.194545454545
braca1_x_braca2, 1605, 347, 0.1, 1000.0, 0.01, 0.166666666667
braca1_x_not_braca1, 908, 932, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2227, 410, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 841, 1458, 0.1, 3.98107170553, 0.1, 0.24
braca1_x_not_braca1, 2512, 2071, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2143, 3086, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1832, 1608, 0.1, 63.095734448, 0.1, 0.165333333333
braca1_x_not_braca1, 2038, 618, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 710, 2728, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2996, 1481, 0.1, 3.98107170553, 0.1, 0.0826666666667
braca1_x_not_braca1, 590, 564, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1950, 3169, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 730, 1714, 0.1, 63.095734448, 0.1, 0.330666666667
braca1_x_not_braca1, 137, 999, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 381, 1133, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1666, 327, 0.1, 1000.0, 1.0, 0.328
braca1_x_not_braca1, 1126, 1519, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 329, 2064, 0.1, 3.98107170553, 0.1, 0.170909090909
braca1_x_braca2, 1149, 636, 0.1, 1000.0, 0.01, 0.376
