gene1,gene2,margin,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17
859.0,1021.0,0.9955621261245295,1.6008365285655812,1.2136981266981937,-6.360487235853736,8.948738649672811e-13,8.94912727156952e-13,8.94881611881632e-13,8.963792441036242e-13,8.949075614847506e-13,8.948711081648353e-13,8.948997534974319e-13,8.958164828657583e-13,8.948654665540413e-13,8.951962868340513e-13,8.949157085765062e-13,8.948671732495232e-13,8.951958290550846e-13,8.948653056318046e-13,8.948661614878997e-13
2869.0,3097.0,0.9942571172000477,1.403189279238671,-1.4413194405953074,-0.8397008586546375,2.4944681591727917e-12,2.494479005334142e-12,2.4995150977832455e-12,2.4945492501580465e-12,2.495020821983164e-12,2.4939044127808462e-12,2.493883075598836e-12,2.494705536424538e-12,2.494482010634129e-12,2.494467409342407e-12,2.494631651802555e-12,2.494464010192107e-12,2.4985821797196317e-12,2.4944669806057e-12,2.4944663468058525e-12
444.0,1067.0,0.9938285261178702,-1.5950920541634723,-1.2269938732384769,5.712883515599431,6.855149031533237e-12,6.8553387929930825e-12,6.855395886217708e-12,6.8556207146084085e-12,6.8615325497895185e-12,6.855194407047276e-12,6.8607254548902334e-12,6.863614188510786e-12,6.857000286912135e-12,6.855378293062566e-12,6.855500427685596e-12,6.8551163383494546e-12,6.855395665120292e-12,6.856700098255199e-12,6.855358131324989e-12
879.0,1287.0,0.9928242530641568,-0.8927665491474299,-1.805823281954381,5.814649502161006,5.727078443504617e-13,5.726906113288072e-13,5.735600545266452e-13,5.726971768854303e-13,5.7270461840362e-13,5.727511730587301e-13,5.726922650999746e-13,5.733376474741623e-13,5.727274477788911e-13,5.72783356655098e-13,5.727290194367697e-13,5.727231689366597e-13,5.72737778876387e-13,5.727205838019081e-13,5.727336797486111e-13
2258.0,3008.0,0.9928141735077038,-1.801801810583314,-0.9009009219132835,4.360360401977089,4.346728205376759e-12,4.34675493626988e-12,4.346761778310188e-12,4.348172085420145e-12,4.353593607954372e-12,4.346789523941025e-12,4.346718038170788e-12,4.347171828357889e-12,4.346804664016167e-12,4.353881002314039e-12,4.3469227468643835e-12,4.346779156720145e-12,4.346785642656769e-12,4.3469443695023906e-12,4.346939400999752e-12
500.0,1287.0,0.9920724514725503,1.2765952554667044,-1.5602843155774466,1.29220086075229,1.9059833241516095e-11,1.905756144420402e-11,1.906320010667892e-11,1.9057593006836218e-11,1.9057366464329592e-11,1.9084118462909877e-11,1.9057581842006018e-11,1.9059461200494883e-11,1.9058041379608728e-11,1.9057731972103792e-11,1.9088511747282522e-11,1.9057698816484688e-11,1.9057870568668016e-11,1.9057783569045464e-11,1.9057670648607514e-11
334.0,1502.0,0.991457265266076,1.7672412003964026,0.972669645801553,-5.19343239148263,3.603482125523675e-12,3.6035452963263815e-12,3.6040624350586916e-12,3.609278752981178e-12,3.6035300254695386e-12,3.603607991498995e-12,3.6034918196375507e-12,3.603470678678343e-12,3.603056710528939e-12,3.603820232531612e-12,3.6040503308828604e-12,3.6034455488539407e-12,3.6033602526030132e-12,3.6097831026265264e-12,3.60344152892708e-12
2147.0,2869.0,0.9891569360348728,-1.4010126227345026,1.4578544799321274,-1.1649765432725976,1.635411397249721e-11,1.635393117837129e-11,1.635420383495009e-11,1.635394603865714e-11,1.6354428114949203e-11,1.6354653421575822e-11,1.6384863779607667e-11,1.6354860126561724e-11,1.6357695494491158e-11,1.635387109288046e-11,1.635471913742907e-11,1.6353878700143535e-11,1.6381211912162726e-11,1.635387360289468e-11,1.6353876847262272e-11
642.0,805.0,0.9889475200713977,-1.1996572627569502,-1.6281062876275298,4.910025807403575,8.853071711738869e-12,8.862239459695611e-12,8.863297467824189e-12,8.8531116656959e-12,8.853569421264642e-12,8.851194524069717e-12,8.85356450793009e-12,8.853404710677446e-12,8.853477997689612e-12,8.869940652056998e-12,8.855245071615046e-12,8.851091371306556e-12,8.853395878612275e-12,8.853456997123065e-12,8.853091505974162e-12
422.0,2669.0,0.9881208876823556,-0.11419366062847722,-2.0208199551065333,4.749283751545611,6.880801211275884e-13,6.881386456167016e-13,6.874119691892849e-13,6.872872928986747e-13,6.8740708275992e-13,6.873981160720613e-13,6.873793157634863e-13,6.874983408228559e-13,6.874147310839838e-13,6.874190795848071e-13,6.883613715469552e-13,6.874203698014422e-13,6.87395264649162e-13,6.875057236249028e-13,6.874794923894815e-13
555.0,3064.0,0.9879502132463854,-1.978005665908354,0.43088591225297507,1.939867425259634,3.6268242387559166e-11,3.615613217552754e-11,3.617961325590934e-11,3.6179038201166756e-11,3.6179862260970374e-11,3.618316492139314e-11,3.6179309647203127e-11,3.6179453980642506e-11,3.617909426620681e-11,3.617914072506937e-11,3.6179036242252105e-11,3.6179757173772765e-11,3.619314876199913e-11,3.618007774761668e-11,3.623440280855006e-11
493.0,2869.0,0.9876804274319185,-1.478590555332235,1.383538288766435,-2.8521458584263484,3.2946046373039865e-09,3.2946455131822036e-09,3.2949326645040396e-09,3.294570928235487e-09,4.168078733646873e-09,3.2945328427157796e-09,1.5821717474808157e-08,3.2986542574268363e-09,3.2949619038608326e-09,3.294543988705548e-09,3.294842013708712e-09,3.2945691303835986e-09,1.9993473043554637,3.2945977500187942e-09,3.2945799793510465e-09
537.0,2869.0,0.987513103098341,-1.237307329165083,1.603392798099976,-0.7638348961777146,2.941739061988418e-13,2.9417266789562893e-13,2.946845631948599e-13,2.941859962119515e-13,2.9417249726741003e-13,2.941722698127361e-13,2.9417213524190817e-13,2.9417417236057303e-13,2.94171865595013e-13,2.9417182667237824e-13,2.941755623035827e-13,2.941720455830907e-13,2.9469388583845956e-13,2.9417392355327847e-13,2.9417196749870785e-13
765.0,2669.0,0.9874557599942395,-0.5085537505816761,-1.9605222222854208,5.122790328821719,4.3142597022617896e-11,4.313979564150662e-11,4.309354525865615e-11,4.3143248377947746e-11,4.324679799461232e-11,4.3142524622613214e-11,4.314089780776313e-11,4.314523957040302e-11,4.314088551420321e-11,4.3139259005238727e-11,4.313956567498222e-11,4.313983144011502e-11,4.313831043162371e-11,4.319563826748306e-11,4.314858261247262e-11
335.0,2869.0,0.9870036097408658,1.9282961949130237,0.622661611970415,-4.14568072300458,2.1359754863155232e-11,2.1359667745429486e-11,2.1359785993526003e-11,2.1358692672022273e-11,2.1405202686656937e-11,2.1359582249836768e-11,2.135978862556839e-11,2.1401869128352024e-11,2.1359787605984327e-11,2.135976584551518e-11,2.135990876426809e-11,2.1359788232492577e-11,2.1359924191088492e-11,2.1359792310246497e-11,2.1361406852590478e-11
421.0,2140.0,0.9847417625409572,1.309724171445191,1.5522693714806772,-8.745817208282846,1.9602049990128475e-11,1.960206888173384e-11,1.9602060762571902e-11,1.9602060026954807e-11,1.9641411618759807e-11,1.9602049346363996e-11,1.9602609947695777e-11,1.9602100401783608e-11,1.9636800176247745e-11,1.9606219687133215e-11,1.9602555598153452e-11,1.9602414508076433e-11,1.9602045130437826e-11,1.9602158893283543e-11,1.9602045162855035e-11
537.0,2709.0,0.9845019115263082,-2.007585562123769,-0.31068946416364296,7.659362480378419,1.335571722513987e-12,1.333567968077525e-12,1.333706562895984e-12,1.3338131777931484e-12,1.3335683828291153e-12,1.3335670247001893e-12,1.3335635194766419e-12,1.3335943775483705e-12,1.334235235672318e-12,1.3335839808159088e-12,1.3336161710925938e-12,1.3336063024364745e-12,1.3335777247445045e-12,1.3351228580680088e-12,1.3335798447368634e-12
714.0,1619.0,0.9841065376980132,1.3269159633937821,-1.5393305320014903,-1.3700829028636614,3.5437100568323476e-11,3.537770683351071e-11,3.5377809503087274e-11,3.537803540220372e-11,3.5378016651362575e-11,3.538128357177152e-11,3.5377734360160367e-11,3.542085876822754e-11,3.5384632609393854e-11,3.537779259497913e-11,3.537799558735055e-11,3.537871106097347e-11,3.53778094211753e-11,3.53885485227437e-11,3.537889430180753e-11
1287.0,1764.0,0.9814354976304182,-1.4983027085903862,-1.3812478055536714,5.482032085196242,6.455701043784262e-13,6.448284809294569e-13,6.453501586393182e-13,6.448268655324453e-13,6.448460650319604e-13,6.447648723271425e-13,6.448281604456828e-13,6.449831017845336e-13,6.448558625622956e-13,6.455823992133786e-13,6.449522860577962e-13,6.448502975134262e-13,6.44864130500447e-13,6.448402264751882e-13,6.449115590802948e-13
145.0,805.0,0.9792731687500327,-1.5533245112488439,-1.3260087046635676,4.46467135614083,1.9694398284119355e-12,1.969389297811177e-12,1.9697352471679288e-12,1.9694637394071345e-12,1.969391145693943e-12,1.9695500952470617e-12,1.9726652259833663e-12,1.9694200547397065e-12,1.9703218561598693e-12,1.9720319402647166e-12,1.9694180477542555e-12,1.969560608628404e-12,1.9694007873706683e-12,1.969474142416501e-12,1.9693880043530667e-12
187.0,2279.0,0.979098105646055,-1.759700490813489,1.0373340986803896,-1.1703236283173326,1.8507940523559725e-11,1.8474058949629857e-11,1.8473203320522415e-11,1.8473243736906495e-11,1.8473494082043963e-11,1.84741896003697e-11,1.8473255844849566e-11,1.8473232678561117e-11,1.848574389089863e-11,1.8472336707221788e-11,1.8473219596023716e-11,1.84732014626547e-11,1.847321778712468e-11,1.8498351622776553e-11,1.8473221019139156e-11
218.0,1287.0,0.9778912786986924,0.26155506523743044,-2.028423545469859,3.4585444484764407,2.6543145961283178e-12,2.6525537668244023e-12,2.6526156503145625e-12,2.6525399075420206e-12,2.6549951679710238e-12,2.6530879955152957e-12,2.6525436080955843e-12,2.6569727140899305e-12,2.6526039245713283e-12,2.652605375059571e-12,2.652610992391877e-12,2.652627104858206e-12,2.652556598990524e-12,2.6526300650538436e-12,2.6525786967055505e-12
2093.0,2892.0,0.9776461076597048,0.3412708608092535,-2.017063596018946,3.340506901866732,1.543965144126605e-11,1.5438811646749275e-11,1.546223309628414e-11,1.5437756092244155e-11,1.5441411464526558e-11,1.5437786998951286e-11,1.543791469227208e-11,1.543881889000594e-11,1.5443600648429374e-11,1.5460653236108262e-11,1.5439121145867152e-11,1.5437759523544846e-11,1.5437763210964022e-11,1.54378227883968e-11,1.5437761894604925e-11
2258.0,3064.0,0.9775219738466956,-1.9189858513943472,0.7096249819897287,0.13270133981334356,9.103706089654494e-12,9.103640439159991e-12,9.112119670369577e-12,9.104639188582751e-12,9.103733969055842e-12,9.11117265891234e-12,9.103622359133475e-12,9.103801731400972e-12,9.103575896839458e-12,9.103694207168702e-12,9.103576175458911e-12,9.09910732536946e-12,9.12378882783254e-12,9.10420708494432e-12,9.104401254070697e-12
1191.0,2869.0,0.9768930138174416,-0.966093563350638,1.8050289680358105,-1.473572372162774,2.966478886444037e-11,2.9661558060062527e-11,2.966150970658372e-11,2.9661697740514594e-11,2.966146562655942e-11,2.966757954212982e-11,2.971111224247183e-11,2.968105992152663e-11,2.9662772525883075e-11,2.9661556623116626e-11,2.966168971934006e-11,2.9661481554280286e-11,2.969944631071061e-11,2.9661536612517045e-11,2.966149531235107e-11
879.0,3009.0,0.9751980394098727,-1.0869563714528108,-1.7391305539974398,4.965217184583037,6.683117573508442e-12,6.68344330172589e-12,6.6843046607526225e-12,6.68316283506491e-12,6.695223826309102e-12,6.683121644160293e-12,6.683118351212177e-12,6.683172549035411e-12,6.692816242214279e-12,6.683134603940989e-12,6.683676242750625e-12,6.683156394822363e-12,6.6831370530805075e-12,6.686285661877769e-12,6.683228165974461e-12
1287.0,3153.0,0.9738963745110142,-1.9473714157504447,0.6519544019055349,2.6615486288466177,6.157829249675797e-12,6.157529188042888e-12,6.157620684270328e-12,6.157551980776261e-12,6.157618484521111e-12,6.169251797685837e-12,6.1575391512873684e-12,6.15828457897946e-12,6.157618154238853e-12,6.158121124944755e-12,6.15763014244391e-12,6.157587480832016e-12,6.162097944490149e-12,6.163457438968395e-12,6.157656551419223e-12
881.0,1067.0,0.972854670251859,-1.2487992890734663,-1.6330452125830242,5.675312432477499,2.2712319309428072e-11,2.2713112128958806e-11,2.2711930230235314e-11,2.2712788171058623e-11,2.2725851329239854e-11,2.271170982250915e-11,2.273947790857187e-11,2.27523641763579e-11,2.2713348748582078e-11,2.2711970587162272e-11,2.2712935617087244e-11,2.271152792921187e-11,2.2711470993888474e-11,2.2711906766851093e-11,2.2713138129207118e-11
1627.0,3064.0,0.9702012832796292,-1.8925085939649684,0.8172491873952575,0.5173732882536033,3.3174455576457613e-12,3.317274951292767e-12,3.317273326524859e-12,3.3172751683467176e-12,3.323851013838862e-12,3.3174514464670165e-12,3.317270474030877e-12,3.317244525596022e-12,3.317254834837952e-12,3.3172531251533366e-12,3.3172575018778338e-12,3.318355060165455e-12,3.32335394629975e-12,3.3171929814669372e-12,3.317182664581548e-12
2417.0,2892.0,0.9698390621169315,0.7948262402456747,-1.9028691752522018,1.9346639055857133,4.019338738446943e-11,4.019412594521113e-11,4.019481790657504e-11,4.0192980044326625e-11,4.0272115657512963e-11,4.019326404996405e-11,4.0193260210835194e-11,4.019312300576578e-11,4.0193796023828423e-11,4.0202142800802065e-11,4.019318865249671e-11,4.026458396515495e-11,4.019396638850478e-11,4.019293419522232e-11,4.0193102713930164e-11
1203.0,2892.0,0.9677540119486668,-0.9691816665418812,-1.8252921442437835,5.74970416550233,1.1699610532338484e-11,1.1712161366683586e-11,1.1699155089954786e-11,1.169958642364854e-11,1.1699646502793242e-11,1.1711577412642283e-11,1.1699632335575972e-11,1.1702356840854385e-11,1.1701027715631456e-11,1.1700104591668725e-11,1.1700542751671312e-11,1.1717670583114147e-11,1.1699669230240455e-11,1.1699665338365806e-11,1.1699850816258545e-11
749.0,3064.0,0.9676120290716625,0.6729219792591882,1.9543372357300701,-9.228976753840323,2.2239009323039163e-12,2.2221396806850846e-12,2.2221354019185984e-12,2.2221385013384267e-12,2.225655676000438e-12,2.2212558471246356e-12,2.2221342480231764e-12,2.2221239078276566e-12,2.2221256468451823e-12,2.2221259407009915e-12,2.2221208017059593e-12,2.2222230340834508e-12,2.2221302480107406e-12,2.2264903735591378e-12,2.2221414951101526e-12
2944.0,3008.0,0.9675836264046417,-1.3018040028100732,-1.6055575918423197,6.089188756626695,5.958815552210932e-12,5.9602260636278306e-12,5.959034062919024e-12,5.96772056965324e-12,5.958687966134001e-12,5.959301424862686e-12,5.958734962903739e-12,5.958850614656193e-12,5.958816202927657e-12,5.9587146371629235e-12,5.959151801497306e-12,5.958788976975728e-12,5.959155711641997e-12,5.968522072746651e-12,5.959190797242008e-12
749.0,2344.0,0.9673197303491871,1.0039248964279794,1.8074775635749945,-7.855339897042237,6.900079468726622e-13,6.899021846315931e-13,6.900079003671335e-13,6.900072919751855e-13,6.901107843172621e-13,6.900072671195196e-13,6.913885122406541e-13,6.905093308825229e-13,6.900060365920824e-13,6.9000624472025e-13,6.900542665413023e-13,6.899995456318218e-13,6.900062746982448e-13,6.908374818334546e-13,6.900157478629634e-13
157.0,2869.0,0.9670033356553123,-1.4318530099000615,1.492459424543703,-0.8424191009598412,1.0473595285272936e-11,1.0473608439444592e-11,1.0490684710941821e-11,1.0473746281475133e-11,1.0475732824498729e-11,1.0473641301500812e-11,1.0473653962275775e-11,1.0475649436238577e-11,1.0473652690897313e-11,1.0473596822367247e-11,1.0474274041069352e-11,1.0473734432473923e-11,1.049004014732873e-11,1.047364331489668e-11,1.0473624613982709e-11
738.0,1287.0,0.9668979751471074,0.6596615647679103,-1.960463489630752,2.6329416090048077,1.8494746599267014e-12,1.8492928732235054e-12,1.8493275735904866e-12,1.8493023176835705e-12,1.8493302919318515e-12,1.8526320803640534e-12,1.84929560657657e-12,1.8493785516660745e-12,1.8493157565406524e-12,1.850467321657185e-12,1.849316153842997e-12,1.8493339696715154e-12,1.8493899528955236e-12,1.851425420468249e-12,1.8493145401003724e-12
1067.0,3060.0,0.965849747970509,-1.728576689338485,-1.1401250471921056,6.70981980352372,1.6659655399665171e-12,1.6675872871290622e-12,1.6658829337250105e-12,1.6659312699221291e-12,1.667215819927202e-12,1.6659920856382598e-12,1.6658926060486998e-12,1.6660467576975036e-12,1.668523415864109e-12,1.666186626108943e-12,1.6659301320511085e-12,1.6659017107629916e-12,1.6659598591697864e-12,1.6659081129154226e-12,1.6658893665465586e-12
113.0,3014.0,0.9657469659244483,0.06659083151660189,-2.069864946549037,3.6899365476976547,1.6965683376676147e-11,1.6964022509863706e-11,1.694569624032443e-11,1.694593505050394e-11,1.694525111090063e-11,1.6945850322142542e-11,1.6943115467795313e-11,1.6969821226590788e-11,1.6945608512103615e-11,1.694560675882317e-11,1.6949299596770764e-11,1.694634330135833e-11,1.694905158801052e-11,1.6948745755560546e-11,1.694669329399364e-11
1541.0,2892.0,0.9651730100850295,0.18629292919603208,-2.0637762662051107,3.184953941783842,1.5379482711006457e-11,1.5380310647112842e-11,1.5380173678725027e-11,1.5379393437980768e-11,1.540910805998479e-11,1.537977635084853e-11,1.537948666579274e-11,1.537971167542285e-11,1.5408923269106908e-11,1.5380253102032638e-11,1.5379476380199905e-11,1.537967448864739e-11,1.5379619429321235e-11,1.5379515676385394e-11,1.5379901148854994e-11
1502.0,3014.0,0.963710951565484,1.519209667620355,-1.4138309647747498,1.3301866190742138,4.518479865149607e-12,4.519060616437017e-12,4.518881395951062e-12,4.519011029318569e-12,4.526112740582829e-12,4.519162076444693e-12,4.519229904785497e-12,4.519196551367967e-12,4.518734016353574e-12,4.5209677445558645e-12,4.524395003217356e-12,4.518742280956611e-12,4.518730536434154e-12,4.519131206825601e-12,4.5187374266264034e-12
604.0,2869.0,0.9614471100294947,-1.3933541429673622,1.5445991109772803,-0.5641072768502752,8.509319570858776e-12,8.508972827685043e-12,8.509137959493494e-12,8.509632400896288e-12,8.510647629126248e-12,8.522508630373575e-12,8.509990123519739e-12,8.515200621984304e-12,8.508915893898344e-12,8.508921062733063e-12,8.508914979064607e-12,8.508950243652854e-12,8.520303362988993e-12,8.508945941522884e-12,8.508967895903123e-12
2892.0,3072.0,0.9609245683660401,-1.962272342148821,0.6938421440958898,2.8954900539500565,7.530080662571948e-13,7.530648601725775e-13,7.539148357064486e-13,7.52994703658837e-13,7.534462398759891e-13,7.529964412645592e-13,7.530004737953132e-13,7.530522633875951e-13,7.530739019989122e-13,7.530101702999734e-13,7.541633322582796e-13,7.530948376981751e-13,7.530119150908966e-13,7.530046079575098e-13,7.530054046582228e-13
